pdf_filename,qa1_split,qa3_hyperparams,qa4_dataset,qa_score_total,qa_nivel,area_dominio,justificacion,extraction_error
yang2025hierarchic.pdf,0.5,1,0.5,2.0,Alta calidad,Industria y Negocios,"QA1 (0.5): The enhanced dataset is described as ""partitioned into a training set DENH−TR, validation set DENH−VE, and testing set DENH−TE"" but without explicit proportions or sizes reported. QA2 (1): The paper compares the GRPO-optimized Student Model against multiple baselines, including the baseline Student Models (Qwen2-0.5B, 1.5B, 7B, ChatGLM3-6B without GRPO), Qwen1half-14B-chat-DepGraph, PaddleNLP-UIE-base, and the Teacher Model (Qwen2-72B-Instruct), satisfying the requirement for two or more baselines. QA3 (1): Table 5 explicitly reports complete hyperparameters including training period (3 epochs), LoRA rank (8), gradient accumulation steps (16), batch size per GPU (1), and learning rate (0.0001)—all essential parameters for PEFT LoRA fine-tuning. QA4 (0.5): The dataset is characterized by name (enhanced military information text dataset), domain (military information extraction), and size information (Table 2 provides specific samples: unlabeled dataset, annotated dataset, enhanced dataset numbers), but the paper does not clearly specify the exact sizes (train/validation/test split proportions or absolute numbers) in accessible form. Domain: Military information extraction is a specialized application in defense/intelligence operations, best classified under Industria y Negocios as it addresses operational and tactical decision-support systems in a military enterprise context.",FALSE
ye2025loraadv.pdf,1,1,1,3.0,Alta calidad,Lenguaje y Humanidades,"QA1: The paper explicitly reports train/test splits for all four datasets in Table 1. For IMDB: 5,000 train / 5,000 test (restructured from 25,000). COLA: 8,551 train / 1,063 test. OLID: 13,240 train / 860 test. AG's News: 90,000 train / 10,000 test. QA2: Comparisons are made only against standard LoRA (one baseline) across all experiments. No additional baselines or competing PEFT methods are compared. QA3: Complete hyperparameter reporting is provided: learning rate (2e-5), batch size (12), epochs (5), optimizer (Adam), LoRA rank (8), dropout (0.1), and perturbation factor (1e-3 to 1e-4). All required PEFT-specific parameters are present. QA4: All datasets are fully characterized with name, domain/task context, and size: IMDB (sentiment analysis, 5k train/5k test), COLA (linguistic acceptability, 8.5k/1k), OLID (offensive language detection, 13.2k/860), AG's News (news classification into 4 categories, 90k/10k).",FALSE
zain2025ruold.pdf,1,0.5,1,2.5,Alta calidad,Lenguaje y Humanidades,"QA1 (score 1): The paper explicitly reports the train/test split proportions with exact sizes: 46,025 total comments with 24,026 offensive and 21,999 non-offensive, and stratified sampling is mentioned. QA2 (score 1): Multiple baselines are compared systematically—traditional ML (SVM, LR, NB, RF), deep learning (CNN, Bi-LSTM), and transformer models (LLaMA 2, ModernBERT)—across various n-gram configurations. QA3 (score 0.5): Although learning rate (2e-5 implied for transformers), batch sizes for different models, and training epochs are mentioned, the paper lacks complete hyperparameter configurations for PEFT methods; LoRA rank and alpha values are not explicitly reported despite being critical for reproducibility. QA4 (score 1): The dataset is fully characterized with name (Roman Urdu YouTube comments dataset), domain (offensive language detection in Roman Urdu social media text), and size (46,025 comments total, with 52.2% offensive / 47.8% non-offensive breakdown). Domain: This is a core NLP task (offensive language detection) focused on a non-standard language variant (Roman Urdu), classifying it under Lenguaje y Humanidades.",FALSE
zhang2025dialogue.pdf,1,1,1,3.0,Alta calidad,Salud y Biomedicina,"QA1 (1/1): The paper explicitly reports train/validation/test splits for all three datasets: Wizard of Wikipedia (22.3k dialogues with predefined splits into train/validation/test, further subdivided into seen/unseen); PubMed-Dialog (10.9k dialogues with 80% training, 10% validation, 10% testing); Wikipedia (6 million text chunks for knowledge compression). QA2 (1/1): The paper compares KEDiT against multiple baselines across three categories: standard LMs (BART-Large, LLAMAlora), traditional knowledge-grounded models (TransIKG, SPI), and retrieved knowledge-augmented models (KAT-TSLF, LLAMAkpt, LLAMArag)—well exceeding two baselines. QA3 (1/1): Complete hyperparameter reporting is provided in Section 4.2: knowledge compression phase (learning rate 2e-4, batch size 64, 1 epoch, 10,000 warmup steps, weight decay 0.05, β=0.5, m=16); dialogue generation phase (learning rate 1e-4 with cosine decay, 3 epochs, batch size 32, α1=2, α2=4). For the adapter-based PEFT method, technique-specific parameters are explicitly stated (m=16 knowledge queries, gating scalars α1 and α2). QA4 (1/1): All datasets are fully characterized with name, domain/task context, and size: Wizard of Wikipedia (knowledge-grounded open-domain dialogue, 22.3k dialogues, 100.8k turns), PubMed-Dialog (biomedical dialogue from latest research, 10.9k dialogues, 4.36 avg turns), Wikipedia (knowledge corpus, 6 million text chunks). Application domain is Salud y Biomedicina because the paper explicitly evaluates on a new biomedical dataset (PubMed-Dialog) and demonstrates the method's effectiveness in specialized medical knowledge integration.",FALSE
zhang2025ft.pdf,1,0.5,1,2.5,Alta calidad,Industria y Negocios,"QA1 (score 1): The paper explicitly reports ""training set (30 posts) and a test set (300 posts)"" with exact proportions (30 training, 300 test, 330 total). QA2 (score 1): The paper compares against multiple baselines including BERT-Large (F1=0.65), RoBERTa (F1=0.64), and other LLMs (GPT-4, GPT-3.5, Gemini, Llama, Phi-2), with detailed comparative results in Table 3. QA3 (score 0.5): While the paper reports ""cross-entropy loss function,"" ""AdamW optimizer,"" ""100 epochs,"" and ""maximum learning rate of 1e-5,"" it lacks critical LoRA-specific hyperparameters (rank and alpha values are not explicitly stated). The LoRA reduction is mentioned qualitatively (""7 billion to less than 10 million"") but specific rank/alpha values required for full score 1 are absent. QA4 (score 1): The dataset is fully characterized: name (TripAdvisor Forums), domain/task (tourism Q&A, customer needs extraction), and size (330 posts: 30 training, 300 test; 511 needs identified; average 1.86 needs per post; vocabulary 3,668 words). Domain: Travel industry applications for business chatbots and customer experience management.",FALSE
zhao2025daft.pdf,1,0.5,1,2.5,Alta calidad,Salud y Biomedicina,"QA1 (1): The paper explicitly reports a clear train/validation/test split: 7,277 training samples, 1,250 validation samples, and 2,267 test samples (Section 4.1.1), meeting the requirement for exact sizes. QA2 (0.5): The paper compares fine-tuned models against baseline pre-trained versions (e.g., GPT-4o vs 4o-FT, GPT-4o-mini vs 4o-mini-FT, GPT-3.5-turbo vs 3.5-turbo-FT) but this represents comparison of one pre-tuning baseline per model, not comparison against multiple independent baseline methods. Only one baseline type (base model) is used per variant. QA3 (0.5): The paper reports learning rate (2×10⁻⁵), batch size (32), and epochs (8) in Table 6, but is missing information on optimizer type and crucial PEFT-specific parameters. Although the paper mentions ""prompt tuning,"" it does not specify technique-specific hyperparameters (e.g., no prefix length, adapter rank, or other PEFT configuration details are explicitly provided). QA4 (1): Datasets are fully characterized with name (e.g., ""Fake news dataset,"" ""Twitter rumor,"" ""Monkeypox misinformation""), domain context (health misinformation from news and social media), and size information (e.g., 23,502→2,409 filtered samples for Fake news; total 7,277 training + 1,250 validation + 2,267 test). Domain: Salud y Biomedicina—the paper explicitly focuses on health misinformation emotion recognition in clinical and public health contexts.",FALSE
zhou2024adapter.pdf,1,1,1,3.0,Alta calidad,Salud y Biomedicina,"QA1 receives 1.0: The paper explicitly reports CMeEE dataset splits with exact sizes: ""15,000 training data, 5,000 validation data, and 3,000 test data."" QA2 receives 1.0: Multiple baselines are compared—BERT models (BERT-base, RoBERTa variants, MacBERT), local and global models, HTS model, TNER model, P-tuning, prompt templates, and ICL methods. QA3 receives 1.0: Complete hyperparameter reporting includes: maximum token length (512), batch size (4), learning rate (1e-4), optimizer (AdamW), learning rate schedule (cosine), training epochs (10), and adapter-specific parameters (FFN initialization with SwiGLU activation). QA4 receives 1.0: CMeEE dataset is fully characterized with name, domain (Chinese biomedical/medical NER from CBLUE benchmark), task context (identifies 9 medical entity types), and complete size information (15,000 train / 5,000 validation / 3,000 test). Domain classification: Salud y Biomedicina—the paper addresses Chinese medical named entity recognition, a clinical NLP task for extracting medical information from Chinese text.",FALSE
zhou2025kg.pdf,0.5,0.5,1,2.0,Alta calidad,Industria y Negocios,"QA1 (0.5): The paper mentions splitting data into 6021 training records and 2119 test records from 8139 total entries (70% short-text, 30% long-text), but does not explicitly state the proportions as percentages or derive them clearly. While numbers are given, the exact train/test split percentage is not explicitly stated in a clear section. QA2 (1): Comparisons include BiLSTM-CRF and UIE baselines for entity recognition, plus ablation studies (TPES-LLM without instruction fine-tuning, without demand-awareness, without case matching), demonstrating multiple baseline comparisons. QA3 (0.5): Learning rate and batch size are mentioned indirectly (entity/relationship matching threshold 0.75), but critical PEFT-specific LoRA hyperparameters (rank, alpha) are not explicitly reported despite LoRA being central to the method. Only mathematical formulation is provided, not experimental configuration values. QA4 (1): Datasets fully characterized: names (Luding 2022, Jishishan 2023, Dingri 2025 earthquakes), domain (earthquake emergency response), and size (8139 total entries, 6021 training, 2119 test). Note: While the paper focuses on earthquake emergency information systems, it involves biomedical/health aspects (casualty assessment, rescue resource allocation, medical needs), placing it in Salud y Biomedicina category rather than pure disaster management.",FALSE
zhu2025fullft.pdf,0.5,0.5,0.5,1.5,Calidad media,Salud y Biomedicina,"QA1 (0.5): The paper states a training/evaluation split exists but provides no explicit proportions or sizes. The text mentions ""training, verification, and test data"" for cMedQA2 (total 108,000) but does not report how the combined dataset is split for their experiments. QA2 (0.5): The paper compares GaLore full-parameter fine-tuning against exactly one baseline—LoRA—meeting the 0.5 threshold. Traditional full-parameter fine-tuning is discussed briefly in case studies but is not systematically compared. QA3 (0.5): Learning rate, batch size (8), number of epochs (stabilizes at 120 steps), and rank values (512, 1024) are explicitly reported. However, the paper lacks other critical hyperparameters such as optimizer type, weight decay, warmup steps, and GaLore-specific configuration details beyond rank. This partial reporting satisfies only the 0.5 threshold. QA4 (0.5): The dataset combines cMedQA2 (name + domain, but total size 108,000 given without explicit split breakdown) and ""over 5,000 high-quality injury Q&A pairs"" (size only, no name). Domain and task context (sports injury Q&A) are present, but the main dataset lacks both explicit name identification and clear size breakdown for the training/evaluation subsets used. Salud y Biomedicina is appropriate: the paper applies LLM fine-tuning to medical knowledge (sports injury prevention and treatment), a healthcare/clinical NLP application.",FALSE
zou2025peft.pdf,1,1,1,3.0,Alta calidad,Ciencias Exactas y Computación,"QA1 (1.0): The paper explicitly reports train/validation/test split sizes for all datasets in Table 1. For example, BigCloneBench: 901,028 train / 415,416 valid / 415,416 test; Devign: 21,854 / 2,732 / 2,732. QA2 (1.0): Comprehensive baseline comparisons across six PEFT methods (Houlsby, Pfeiffer, Parallel, Prefix, LoRA, MAM) plus full fine-tuning, evaluated on eight PTMs with systematic performance analysis. QA3 (1.0): Table 3 reports complete hyperparameters including learning rate (5e-5 to 2e-5), batch size (32-64), and max token lengths. For PEFT methods, method-specific parameters are implicit in the experimental design (all methods use consistent settings across PTMs), and the paper explicitly references using default hyperparameter settings from AdapterHub and original releases, with ablations on scaling factors (rank r ∈ [8, 32, 128, 512, 640, 1024]) in Figures 7-10. QA4 (1.0): All datasets are fully characterized with name + domain/task + size: BigCloneBench (Java clone detection, 901K/415K/415K), Devign (C vulnerability detection, 21K/2.7K/2.7K), CodeSearchNet (multiple languages, code search, ~250K+ samples), CodeTrans (Java/C# translation, 10K/0.5K/1K per language).",FALSE
